Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-9edj,branch-ee59,checkpoint-7g4v,branch-52fz,checkpoint-irp3,randomiser-912i,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,progress,audio,cont_step
373,1626203941624,13/07/2021 19:19:01,1626203942169,-5,13/07/2021 14:19:02,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,92,73,3,isi,fixation,timelimit_screen,999.8849999999802,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_006.mp3,6
374,1626203941765,13/07/2021 19:19:01,1626203942183,-5,13/07/2021 14:19:02,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,95,74,1,stimuli,Zone1,content_web_audio,0.40000000037252903,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
375,1626203941906,13/07/2021 19:19:01,1626203942446,-5,13/07/2021 14:19:02,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,95,74,1,stimuli,Zone1,content_web_audio,262.8000000002794,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
376,1626203942656,13/07/2021 19:19:02,1626203943230,-5,13/07/2021 14:19:03,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,95,74,2,response,likert,response_rating_scale_likert,773.5999999996275,,,7,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
377,1626203942796,13/07/2021 19:19:02,1626203943232,-5,13/07/2021 14:19:03,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,95,74,2,response,continueButton,continue_keyboard,773.5999999996275,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
378,1626203943661,13/07/2021 19:19:03,1626203944228,-5,13/07/2021 14:19:04,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,95,74,3,isi,fixation,timelimit_screen,999.9229999999807,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_007.mp3,7
379,1626203943798,13/07/2021 19:19:03,1626203944242,-5,13/07/2021 14:19:04,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,102,75,1,stimuli,Zone1,content_web_audio,0.39999999990686774,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
380,1626203943970,13/07/2021 19:19:03,1626203944502,-5,13/07/2021 14:19:04,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,102,75,1,stimuli,Zone1,content_web_audio,260.1999999997206,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
381,1626203944658,13/07/2021 19:19:04,1626203945237,-5,13/07/2021 14:19:05,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,102,75,2,response,likert,response_rating_scale_likert,713.7999999998137,,,7,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
382,1626203944799,13/07/2021 19:19:04,1626203945239,-5,13/07/2021 14:19:05,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,102,75,2,response,continueButton,continue_keyboard,713.7999999998137,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_007.mp3,7
383,1626203945664,13/07/2021 19:19:05,1626203946236,-5,13/07/2021 14:19:06,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,102,75,3,isi,fixation,timelimit_screen,1000.3189999999886,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_007.mp3,7
384,1626203945804,13/07/2021 19:19:05,1626203946269,-5,13/07/2021 14:19:06,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,15,76,1,stimuli,Zone1,content_web_audio,0.7000000001862645,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
385,1626203946023,13/07/2021 19:19:06,1626203946502,-5,13/07/2021 14:19:06,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,15,76,1,stimuli,Zone1,content_web_audio,234.10000000009313,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
386,1626203946786,13/07/2021 19:19:06,1626203947368,-5,13/07/2021 14:19:07,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,15,76,2,response,likert,response_rating_scale_likert,844.5,,,1,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
387,1626203946958,13/07/2021 19:19:06,1626203947371,-5,13/07/2021 14:19:07,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,15,76,2,response,continueButton,continue_keyboard,844.5,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
388,1626203947773,13/07/2021 19:19:07,1626203948352,-5,13/07/2021 14:19:08,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,15,76,3,isi,fixation,timelimit_screen,999.9219999999914,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_001.mp3,1
389,1626203947978,13/07/2021 19:19:07,1626203948386,-5,13/07/2021 14:19:08,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,20,77,1,stimuli,Zone1,content_web_audio,0.7000000001862645,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
390,1626203948135,13/07/2021 19:19:08,1626203948619,-5,13/07/2021 14:19:08,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,20,77,1,stimuli,Zone1,content_web_audio,232.70000000018626,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
391,1626203949760,13/07/2021 19:19:09,1626203950326,-5,13/07/2021 14:19:10,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,20,77,2,response,likert,response_rating_scale_likert,1686.8999999999069,,,1,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
392,1626203949923,13/07/2021 19:19:09,1626203950328,-5,13/07/2021 14:19:10,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,20,77,2,response,continueButton,continue_keyboard,1686.8999999999069,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
393,1626203950746,13/07/2021 19:19:10,1626203951319,-5,13/07/2021 14:19:11,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,20,77,3,isi,fixation,timelimit_screen,999.9640000000072,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_002.mp3,2
394,1626203950938,13/07/2021 19:19:10,1626203951352,-5,13/07/2021 14:19:11,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,13,78,1,stimuli,Zone1,content_web_audio,0.8000000002793968,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
395,1626203951137,13/07/2021 19:19:11,1626203951586,-5,13/07/2021 14:19:11,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,13,78,1,stimuli,Zone1,content_web_audio,233.8000000002794,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
396,1626203952423,13/07/2021 19:19:12,1626203952985,-5,13/07/2021 14:19:12,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,13,78,2,response,likert,response_rating_scale_likert,1379.6999999997206,,,1,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
397,1626203952565,13/07/2021 19:19:12,1626203952988,-5,13/07/2021 14:19:12,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,13,78,2,response,continueButton,continue_keyboard,1379.6999999997206,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
398,1626203953392,13/07/2021 19:19:13,1626203953968,-5,13/07/2021 14:19:13,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,13,78,3,isi,fixation,timelimit_screen,999.9499999999825,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_001.mp3,1
399,1626203953596,13/07/2021 19:19:13,1626203953982,-5,13/07/2021 14:19:13,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,12,79,1,stimuli,Zone1,content_web_audio,0.5,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
400,1626203953737,13/07/2021 19:19:13,1626203954218,-5,13/07/2021 14:19:14,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,12,79,1,stimuli,Zone1,content_web_audio,235.70000000018626,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
401,1626203954607,13/07/2021 19:19:14,1626203955178,-5,13/07/2021 14:19:15,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,12,79,2,response,likert,response_rating_scale_likert,938.8000000002794,,,1,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
402,1626203954829,13/07/2021 19:19:14,1626203955180,-5,13/07/2021 14:19:15,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,12,79,2,response,continueButton,continue_keyboard,938.8000000002794,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_001.mp3,1
403,1626203955610,13/07/2021 19:19:15,1626203956168,-5,13/07/2021 14:19:16,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,12,79,3,isi,fixation,timelimit_screen,999.890000000014,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_001.mp3,1
404,1626203955800,13/07/2021 19:19:15,1626203956201,-5,13/07/2021 14:19:16,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,25,80,1,stimuli,Zone1,content_web_audio,0.7000000001862645,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
405,1626203955965,13/07/2021 19:19:15,1626203956447,-5,13/07/2021 14:19:16,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,25,80,1,stimuli,Zone1,content_web_audio,245.39999999990687,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
406,1626203959082,13/07/2021 19:19:19,1626203959660,-5,13/07/2021 14:19:19,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,25,80,2,response,likert,response_rating_scale_likert,3188.7000000001863,,,1,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
407,1626203959254,13/07/2021 19:19:19,1626203959662,-5,13/07/2021 14:19:19,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,25,80,2,response,continueButton,continue_keyboard,3188.7000000001863,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
408,1626203960087,13/07/2021 19:19:20,1626203960653,-5,13/07/2021 14:19:20,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,25,80,3,isi,fixation,timelimit_screen,999.9379999999946,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_002.mp3,2
409,1626203960259,13/07/2021 19:19:20,1626203960687,-5,13/07/2021 14:19:20,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,74,81,1,stimuli,Zone1,content_web_audio,0.8000000002793968,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_005.mp3,5
410,1626203960462,13/07/2021 19:19:20,1626203960919,-5,13/07/2021 14:19:20,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,74,81,1,stimuli,Zone1,content_web_audio,232.89999999990687,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_005.mp3,5
411,1626203961442,13/07/2021 19:19:21,1626203962011,-5,13/07/2021 14:19:22,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,74,81,2,response,likert,response_rating_scale_likert,1070.7000000001863,,,7,,0,1,0,,,,,1,vas_bada_task,1,ba-da_005.mp3,5
412,1626203961591,13/07/2021 19:19:21,1626203962014,-5,13/07/2021 14:19:22,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,74,81,2,response,continueButton,continue_keyboard,1070.7000000001863,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_005.mp3,5
413,1626203962432,13/07/2021 19:19:22,1626203963002,-5,13/07/2021 14:19:23,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,74,81,3,isi,fixation,timelimit_screen,1000.0149999999849,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_005.mp3,5
414,1626203962573,13/07/2021 19:19:22,1626203963031,-5,13/07/2021 14:19:23,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,28,82,1,stimuli,Zone1,content_web_audio,0.2999999998137355,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
415,1626203962713,13/07/2021 19:19:22,1626203963268,-5,13/07/2021 14:19:23,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,28,82,1,stimuli,Zone1,content_web_audio,236.5,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
416,1626203963684,13/07/2021 19:19:23,1626203964251,-5,13/07/2021 14:19:24,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,28,82,2,response,likert,response_rating_scale_likert,963.2999999998137,,,1,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
417,1626203963824,13/07/2021 19:19:23,1626203964254,-5,13/07/2021 14:19:24,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,28,82,2,response,continueButton,continue_keyboard,963.2999999998137,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
418,1626203964660,13/07/2021 19:19:24,1626203965235,-5,13/07/2021 14:19:25,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,28,82,3,isi,fixation,timelimit_screen,999.5750000000116,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_002.mp3,2
419,1626203964963,13/07/2021 19:19:24,1626203965268,-5,13/07/2021 14:19:25,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,24,83,1,stimuli,Zone1,content_web_audio,0.6000000000931323,,,AUDIO PLAY REQUESTED,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
420,1626203964963,13/07/2021 19:19:24,1626203965498,-5,13/07/2021 14:19:25,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,24,83,1,stimuli,Zone1,content_web_audio,231,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
421,1626203990865,13/07/2021 19:19:50,1626203991425,-5,13/07/2021 14:19:51,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,24,83,2,response,likert,response_rating_scale_likert,25915,,,1,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
422,1626203990998,13/07/2021 19:19:50,1626203991428,-5,13/07/2021 14:19:51,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,24,83,2,response,continueButton,continue_keyboard,25915,,,,,0,1,0,,,,,1,vas_bada_task,1,ba-da_002.mp3,2
423,1626203991844,13/07/2021 19:19:51,1626203992417,-5,13/07/2021 14:19:52,55990,9,task-b3m7,,14300489,5d463e632f66d00016120742,4258754,,complete,,60ede5a3f2865e686db5cf28,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1536x864,1536x793,Pass,VAS /ba-da/ ,5,Yes,Pass,Pass,,,order_3,vas_bada,vas_bada,24,83,3,isi,fixation,timelimit_screen,999.9400000000023,,,,,0,1,0,,,1,,1,vas_bada_task,1,ba-da_002.mp3,2
